"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party_detailed","writein","mode","candidatevotes","totalvotes","unofficial","version","party_simplified"
2016,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"JARROD M. WILLIAMS","NONE",FALSE,"total",6888,1108294,FALSE,"20210114","OTHER"
2016,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"KELLY AYOTTE","REPUBLICAN",FALSE,"total",353632,739140,FALSE,"20210114","REPUBLICAN"
2016,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"MAGGIE HASSAN","DEMOCRAT",FALSE,"total",354649,739140,FALSE,"20210114","DEMOCRAT"
2016,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"SCATTER","",FALSE,"total",520,739140,FALSE,"20210114","OTHER"
2016,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"BRIAN CHABOT","LIBERTARIAN",FALSE,"total",12597,739140,FALSE,"20210114","LIBERTARIAN"
2016,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"AARON DAY","INDEPENDENT",FALSE,"total",17742,739140,FALSE,"20210114","OTHER"
2016,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"ALEX MERCED","LIBERTARIAN",FALSE,"total",48121,7800725,FALSE,"20210114","LIBERTARIAN"
2016,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"CHARLES E. SCHUMER","WORKING FAMILIES",FALSE,"total",241672,7800725,FALSE,"20210114","OTHER"
2016,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"WENDY LONG","REPUBLICAN",FALSE,"total",1723927,7800725,FALSE,"20210114","REPUBLICAN"
2016,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"BLANK VOTE","",FALSE,"total",400943,7800725,FALSE,"20210114","OTHER"
2016,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"VOID VOTE","",FALSE,"total",3474,7800725,FALSE,"20210114","OTHER"
2016,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"WENDY LONG","REFORM",FALSE,"total",17813,7800725,FALSE,"20210114","OTHER"
2016,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"CHARLES E. SCHUMER","WOMEN'S EQUALITY",FALSE,"total",45402,7800725,FALSE,"20210114","OTHER"
2016,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"SCATTER","",FALSE,"total",3472,7800725,FALSE,"20210114","OTHER"
2016,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"CHARLES E. SCHUMER","DEMOCRAT",FALSE,"total",4784220,7800725,FALSE,"20210114","DEMOCRAT"
2016,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"WENDY LONG","CONSERVATIVE",FALSE,"total",267613,7800725,FALSE,"20210114","OTHER"
2016,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"ROBIN LAVERNE WILSON","GREEN",FALSE,"total",113413,7800725,FALSE,"20210114","OTHER"
2016,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"CHARLES E. SCHUMER","INDEPENDENCE",FALSE,"total",150655,7800725,FALSE,"20210114","OTHER"
2016,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen",FALSE,"DEBORAH K. ROSS","DEMOCRAT",FALSE,"total",2128165,4691133,FALSE,"20210114","DEMOCRAT"
2016,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen",FALSE,"RICHARD BURR","REPUBLICAN",FALSE,"total",2395376,4691133,FALSE,"20210114","REPUBLICAN"
2016,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen",FALSE,"SEAN HAUGH","LIBERTARIAN",FALSE,"total",167592,4691133,FALSE,"20210114","LIBERTARIAN"
2016,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",366,342501,FALSE,"20210114","OTHER"
2016,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,"JAMES GERMALIC","INDEPENDENT",FALSE,"total",4675,342501,FALSE,"20210114","OTHER"
2016,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,"JOHN HOEVEN","REPUBLICAN",FALSE,"total",268788,342501,FALSE,"20210114","REPUBLICAN"
2016,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,"ELIOT GLASSHEIM","DEMOCRAT",FALSE,"total",58116,342501,FALSE,"20210114","DEMOCRAT"
2016,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,"ROBERT N. MARQUETTE","LIBERTARIAN",FALSE,"total",10556,342501,FALSE,"20210114","LIBERTARIAN"
2016,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",111,5374164,FALSE,"20210114","OTHER"
2016,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"SCOTT RUPERT","NONE",FALSE,"total",77291,5374164,FALSE,"20210114","OTHER"
2016,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"TED STRICKLAND","DEMOCRAT",FALSE,"total",1996908,5374164,FALSE,"20210114","DEMOCRAT"
2016,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"JOSEPH R. DEMARE","GREEN",FALSE,"total",88246,5374164,FALSE,"20210114","OTHER"
2016,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"TOM CONNORS","NONE",FALSE,"total",93041,5374164,FALSE,"20210114","OTHER"
2016,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"ROB PORTMAN","REPUBLICAN",FALSE,"total",3118567,5374164,FALSE,"20210114","REPUBLICAN"
2016,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"MIKE WORKMAN","DEMOCRAT",FALSE,"total",355911,1448047,FALSE,"20210114","DEMOCRAT"
2016,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"JAMES LANKFORD","REPUBLICAN",FALSE,"total",980892,1448047,FALSE,"20210114","REPUBLICAN"
2016,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"SEAN BRADDY","INDEPENDENT",FALSE,"total",40405,1448047,FALSE,"20210114","OTHER"
2016,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"ROBERT T. MURPHY","LIBERTARIAN",FALSE,"total",43421,1448047,FALSE,"20210114","LIBERTARIAN"
2016,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"MARK T. BEARD","INDEPENDENT",FALSE,"total",27418,1448047,FALSE,"20210114","OTHER"
2016,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"ERIC NAVICKAS","PACIFIC GREEN",FALSE,"total",48823,1952478,FALSE,"20210114","OTHER"
2016,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",2058,1952478,FALSE,"20210114","OTHER"
2016,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"RON WYDEN","DEMOCRAT",FALSE,"total",1105119,1952478,FALSE,"20210114","DEMOCRAT"
2016,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"SHANTI S. LEWALLEN","WORKING FAMILIES",FALSE,"total",61915,1952478,FALSE,"20210114","OTHER"
2016,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"STEVEN C. REYNOLDS","INDEPENDENT",FALSE,"total",59516,1952478,FALSE,"20210114","OTHER"
2016,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"MARK CALLAHAN","REPUBLICAN",FALSE,"total",651106,1952478,FALSE,"20210114","REPUBLICAN"
2016,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"JIM LINDSAY","LIBERTARIAN",FALSE,"total",23941,1952478,FALSE,"20210114","LIBERTARIAN"
2016,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"KATIE MCGINTY","DEMOCRAT",FALSE,"total",2865012,6051856,FALSE,"20210114","DEMOCRAT"
2016,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"EDWARD T. CLIFFORD III","LIBERTARIAN",FALSE,"total",235142,6051856,FALSE,"20210114","LIBERTARIAN"
2016,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"PATRICK J. TOOMEY","REPUBLICAN",FALSE,"total",2951702,6051856,FALSE,"20210114","REPUBLICAN"
2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"THOMAS DIXON","DEMOCRAT",FALSE,"total",704540,2049893,FALSE,"20210114","DEMOCRAT"
2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"BILL BLEDSOE","LIBERTARIAN",FALSE,"total",24830,2049893,FALSE,"20210114","LIBERTARIAN"
2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"THOMAS DIXON","WORKING FAMILIES",FALSE,"total",37610,2049893,FALSE,"20210114","OTHER"
2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"BILL BLEDSOE","CONSTITUTION",FALSE,"total",12652,2049893,FALSE,"20210114","OTHER"
2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"TIM SCOTT","REPUBLICAN",FALSE,"total",1241609,2049893,FALSE,"20210114","REPUBLICAN"
2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",1857,2049893,FALSE,"20210114","OTHER"
2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"REBEL MICHAEL SCARBOROUGH","AMERICAN",FALSE,"total",11923,2049893,FALSE,"20210114","OTHER"
2016,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"THOMAS DIXON","GREEN",FALSE,"total",14872,2049893,FALSE,"20210114","OTHER"
2016,"SOUTH DAKOTA","SD",46,45,37,"US SENATE","statewide","gen",FALSE,"JOHN R. THUNE","REPUBLICAN",FALSE,"total",265516,369656,FALSE,"20210114","REPUBLICAN"
2016,"SOUTH DAKOTA","SD",46,45,37,"US SENATE","statewide","gen",FALSE,"JAY WILLIAMS","DEMOCRAT",FALSE,"total",104140,369656,FALSE,"20210114","DEMOCRAT"
2016,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"MIKE LEE","REPUBLICAN",FALSE,"total",760220,1115583,FALSE,"20210114","REPUBLICAN"
2016,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"BILL BARRON","NONE",FALSE,"total",26166,1115583,FALSE,"20210114","OTHER"
2016,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"STONEY FONUA","INDEPENDENT AMERICAN",FALSE,"total",27339,1115583,FALSE,"20210114","OTHER"
2016,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"MISTY K. SNOW","DEMOCRAT",FALSE,"total",301858,1115583,FALSE,"20210114","DEMOCRAT"
2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"VOID VOTE","",FALSE,"total",466,320467,FALSE,"20210114","OTHER"
2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"SCOTT MILNE","REPUBLICAN",FALSE,"total",103637,320467,FALSE,"20210114","REPUBLICAN"
2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"CRIS ERICSON","UNITED STATES MARIJUANA",FALSE,"total",9156,320467,FALSE,"20210114","OTHER"
2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"JERRY TRUDELL","INDEPENDENT",FALSE,"total",5223,320467,FALSE,"20210114","OTHER"
2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"PETE DIAMONDSTONE","LIBERTY UNION",FALSE,"total",3241,320467,FALSE,"20210114","OTHER"
2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"BLANK VOTE","",FALSE,"total",6192,320467,FALSE,"20210114","OTHER"
2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",309,320467,FALSE,"20210114","OTHER"
2016,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"PATRICK J. LEAHY","DEMOCRAT",FALSE,"total",192243,320467,FALSE,"20210114","DEMOCRAT"
2016,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"CHRIS VANCE","REPUBLICAN",FALSE,"total",1329338,3243317,FALSE,"20210114","REPUBLICAN"
2016,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"PATTY MURRAY","DEMOCRAT",FALSE,"total",1913979,3243317,FALSE,"20210114","DEMOCRAT"
2016,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"RUSS FEINGOLD","DEMOCRAT",FALSE,"total",1380335,2948741,FALSE,"20210114","DEMOCRAT"
2016,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"PHILIP N. ANDERSON","LIBERTARIAN",FALSE,"total",87531,2948741,FALSE,"20210114","LIBERTARIAN"
2016,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",8,2948741,FALSE,"20210114","OTHER"
2016,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"RON JOHNSON","REPUBLICAN",FALSE,"total",1479471,2948741,FALSE,"20210114","REPUBLICAN"
2016,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"SCATTER","",FALSE,"total",1396,2948741,FALSE,"20210114","OTHER"
2018,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"MARTHA MCSALLY","REPUBLICAN",FALSE,"total",1135200,2384308,FALSE,"20210114","REPUBLICAN"
2018,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"KYRSTEN SINEMA","DEMOCRAT",FALSE,"total",1191100,2384308,FALSE,"20210114","DEMOCRAT"
2018,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"ANGELA GREEN","GREEN",FALSE,"total",57442,2384308,FALSE,"20210114","OTHER"
2018,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",566,2384308,FALSE,"20210114","OTHER"
2018,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"DIANNE FEINSTEIN","DEMOCRAT",FALSE,"total",6019422,11113364,FALSE,"20210114","DEMOCRAT"
2018,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"KEVIN DE LEON","DEMOCRAT",FALSE,"total",5093942,11113364,FALSE,"20210114","DEMOCRAT"
2018,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"CHRISTOPHER S MURPHY","DEMOCRAT",FALSE,"total",787685,1386840,FALSE,"20210114","DEMOCRAT"
2018,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"MATTHEW COREY","REPUBLICAN",FALSE,"total",545717,1386840,FALSE,"20210114","REPUBLICAN"
2018,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"CHRISTOPHER S MURPHY","WORKING FAMILIES",FALSE,"total",37894,1386840,FALSE,"20210114","OTHER"
2018,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"RICHARD LION","LIBERTARIAN",FALSE,"total",8838,1386840,FALSE,"20210114","LIBERTARIAN"
2018,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,"JEFF RUSSELL","GREEN",FALSE,"total",6618,1386840,FALSE,"20210114","OTHER"
2018,"CONNECTICUT","CT",9,16,1,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",88,1386840,FALSE,"20210114","OTHER"
2018,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"THOMAS R CARPER","DEMOCRAT",FALSE,"total",217385,362592,FALSE,"20210114","DEMOCRAT"
2018,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"ROBERT B ARLETT","REPUBLICAN",FALSE,"total",137127,362592,FALSE,"20210114","REPUBLICAN"
2018,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"DEMITRI G THEODOROPOULOS","GREEN",FALSE,"total",4170,362592,FALSE,"20210114","OTHER"
2018,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"NADINE M FROST","LIBERTARIAN",FALSE,"total",3910,362592,FALSE,"20210114","LIBERTARIAN"
2018,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,"RICK SCOTT","REPUBLICAN",FALSE,"total",4099505,8190005,FALSE,"20210114","REPUBLICAN"
2018,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,"BILL NELSON","DEMOCRAT",FALSE,"total",4089472,8190005,FALSE,"20210114","DEMOCRAT"
2018,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",1028,8190005,FALSE,"20210114","OTHER"
2018,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen",FALSE,"MAZIE K. HIRONO","DEMOCRAT",FALSE,"total",276316,388351,FALSE,"20210114","DEMOCRAT"
2018,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen",FALSE,"RON CURTIS","REPUBLICAN",FALSE,"total",112035,388351,FALSE,"20210114","REPUBLICAN"
2018,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,"MIKE BRAUN","REPUBLICAN",FALSE,"total",1158000,2282565,FALSE,"20210114","REPUBLICAN"
2018,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,"JOE DONNELLY","DEMOCRAT",FALSE,"total",1023553,2282565,FALSE,"20210114","DEMOCRAT"
2018,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,"LUCY M. BRENTON","LIBERTARIAN",FALSE,"total",100942,2282565,FALSE,"20210114","LIBERTARIAN"
2018,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",70,2282565,FALSE,"20210114","OTHER"
2018,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"ERIC L. BRAKEY","REPUBLICAN",FALSE,"total",223502,634409,FALSE,"20210114","REPUBLICAN"
2018,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"ANGUS S. KING, JR.","INDEPENDENT",FALSE,"total",344575,634409,FALSE,"20210114","OTHER"
2018,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"ZAK RINGELSTEIN","DEMOCRAT",FALSE,"total",66268,634409,FALSE,"20210114","DEMOCRAT"
2018,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"OTHERS",NA,FALSE,"total",64,634409,FALSE,"20210114","OTHER"
2018,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,"TONY CAMPBELL","REPUBLICAN",FALSE,"total",697017,2299889,FALSE,"20210114","REPUBLICAN"
2018,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,"BEN CARDIN","DEMOCRAT",FALSE,"total",1491614,2299889,FALSE,"20210114","DEMOCRAT"
2018,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,"ARVIN VOHRA","LIBERTARIAN",FALSE,"total",22943,2299889,FALSE,"20210114","LIBERTARIAN"
2018,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,"NEAL SIMON","UNAFFILIATED",FALSE,"total",85964,2299889,FALSE,"20210114","OTHER"
2018,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",2351,2299889,FALSE,"20210114","OTHER"
2018,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"ELIZABETH A. WARREN","DEMOCRAT",FALSE,"total",1633371,2707090,FALSE,"20210114","DEMOCRAT"
2018,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"GEOFF DIEHL","REPUBLICAN",FALSE,"total",979210,2707090,FALSE,"20210114","REPUBLICAN"
2018,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"SHIVA AYYADURAI","UNENROLLED",FALSE,"total",91710,2707090,FALSE,"20210114","OTHER"
2018,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"OTHERS",NA,FALSE,"total",2799,2707090,FALSE,"20210114","OTHER"
2018,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"JOHN JAMES","REPUBLICAN",FALSE,"total",1938818,4237271,FALSE,"20210114","REPUBLICAN"
2018,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"DEBBIE STABENOW","DEMOCRAT",FALSE,"total",2214478,4237271,FALSE,"20210114","DEMOCRAT"
2018,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"GEORGE E. HUFFMAN III","US TAXPAYERS",FALSE,"total",27251,4237271,FALSE,"20210114","OTHER"
2018,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"MARCIA SQUIER","GREEN",FALSE,"total",40204,4237271,FALSE,"20210114","OTHER"
2018,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"JOHN HOWARD WILHELM","NATURAL LAW",FALSE,"total",16502,4237271,FALSE,"20210114","OTHER"
2018,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",18,4237271,FALSE,"20210114","OTHER"
2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"JIM NEWBERGER","REPUBLICAN",FALSE,"total",940437,2596879,FALSE,"20210114","REPUBLICAN"
2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"AMY KLOBUCHAR","DEMOCRATIC-FARMER-LABOR",FALSE,"total",1566174,2596879,FALSE,"20210114","DEMOCRAT"
2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"DENNIS SCHULLER","LEGAL MARIJUANA NOW",FALSE,"total",66236,2596879,FALSE,"20210114","OTHER"
2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"PAULA M OVERBY","MINNESOTA GREEN",FALSE,"total",23101,2596879,FALSE,"20210114","OTHER"
2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",931,2596879,FALSE,"20210114","OTHER"
2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",TRUE,"KARIN HOUSLEY","REPUBLICAN",FALSE,"total",1095777,2587356,FALSE,"20210114","REPUBLICAN"
2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",TRUE,"TINA SMITH","DEMOCRATIC-FARMER-LABOR",FALSE,"total",1370540,2587356,FALSE,"20210114","DEMOCRAT"
2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",TRUE,"SARAH WELLINGTON","LEGAL MARIJUANA NOW",FALSE,"total",95614,2587356,FALSE,"20210114","OTHER"
2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",TRUE,"JERRY TROOIEN","UNAFFILIATED",FALSE,"total",24324,2587356,FALSE,"20210114","OTHER"
2018,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",TRUE,NA,NA,TRUE,"total",1101,2587356,FALSE,"20210114","OTHER"
2018,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"DAVID BARIA","DEMOCRAT",FALSE,"total",369567,936215,FALSE,"20210114","DEMOCRAT"
2018,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"ROGER F. WICKER","REPUBLICAN",FALSE,"total",547619,936215,FALSE,"20210114","REPUBLICAN"
2018,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"DANNY BEDWELL","LIBERTARIAN",FALSE,"total",12981,936215,FALSE,"20210114","LIBERTARIAN"
2018,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"SHAWN O'HARA","REFORM",FALSE,"total",6048,936215,FALSE,"20210114","OTHER"
2018,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",TRUE,"CINDY HYDE-SMITH","REPUBLICAN",FALSE,"total",486769,907588,FALSE,"20210114","REPUBLICAN"
2018,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",TRUE,"MIKE ESPY","DEMOCRAT",FALSE,"total",420819,907588,FALSE,"20210114","DEMOCRAT"
2018,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"JOSH HAWLEY","REPUBLICAN",FALSE,"total",1254927,2442289,FALSE,"20210114","REPUBLICAN"
2018,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"CLAIRE MCCASKILL","DEMOCRAT",FALSE,"total",1112935,2442289,FALSE,"20210114","DEMOCRAT"
2018,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"JAPHETH CAMPBELL","LIBERTARIAN",FALSE,"total",27316,2442289,FALSE,"20210114","LIBERTARIAN"
2018,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"JO CRAIN","GREEN",FALSE,"total",12706,2442289,FALSE,"20210114","OTHER"
2018,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"CRAIG O'DEAR","INDEPENDENT",FALSE,"total",34398,2442289,FALSE,"20210114","OTHER"
2018,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",7,2442289,FALSE,"20210114","OTHER"
2018,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen",FALSE,"JON TESTER","DEMOCRAT",FALSE,"total",253876,504384,FALSE,"20210114","DEMOCRAT"
2018,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen",FALSE,"RICK BRECKENRIDGE","LIBERTARIAN",FALSE,"total",14545,504384,FALSE,"20210114","LIBERTARIAN"
2018,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen",FALSE,"MATT ROSENDALE","REPUBLICAN",FALSE,"total",235963,504384,FALSE,"20210114","REPUBLICAN"
2018,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen",FALSE,"DEB FISCHER","REPUBLICAN",FALSE,"total",403151,698883,FALSE,"20210114","REPUBLICAN"
2018,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen",FALSE,"JANE RAYBOULD","DEMOCRAT",FALSE,"total",269917,698883,FALSE,"20210114","DEMOCRAT"
2018,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen",FALSE,"JIM SCHULTZ","LIBERTARIAN",FALSE,"total",25349,698883,FALSE,"20210114","LIBERTARIAN"
2018,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",466,698883,FALSE,"20210114","OTHER"
2018,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"JACKY ROSEN","DEMOCRAT",FALSE,"total",490071,972132,FALSE,"20210114","DEMOCRAT"
